,code,market_cap,SMB,BM,HML,price,nextPrice,up,pubDate,date
1373,600352.XSHG,156.68,S,0.45630462996000004,H,4.890499999999999,2.8949999999999996,NO,2011-04-19,2011-05-01
1374,600036.XSHG,3119.98,B,0.45762155213100003,H,10.541,9.118500000000001,YES,2011-04-29,2011-05-01
1375,601788.XSHG,511.67,B,0.45850751039399995,H,13.475999999999999,11.6525,YES,2011-04-23,2011-05-01
1376,600307.XSHG,253.46,M,0.45912755416,H,5.8035,3.7705,NO,2011-04-09,2011-05-01
1377,600266.XSHG,125.29,S,0.45915505004100005,H,10.2925,9.8905,YES,2011-04-28,2011-05-01
1378,600811.XSHG,123.68,S,0.463966094586,H,5.8735,4.432,NO,2010-10-30,2011-05-01
1379,000783.XSHE,260.84,M,0.472164820615,H,5.0329999999999995,4.0169999999999995,YES,2011-04-28,2011-05-01
1380,600900.XSHG,1357.95,B,0.479358853129,H,6.183,5.125,YES,2010-10-30,2011-05-01
1381,000685.XSHE,102.55,S,0.482020650697,H,6.7125,6.019,YES,2011-04-28,2011-05-01
1382,600611.XSHG,120.41,S,0.485800178564,H,4.776,3.3775,NO,2011-04-27,2011-05-01
1383,601106.XSHG,340.63,M,0.48639325915200005,H,5.284,3.2895,NO,2011-04-29,2011-05-01
1384,000951.XSHE,84.72,S,0.487103177117,H,12.811499999999999,7.304,NO,2011-04-27,2011-05-01
1385,601857.XSHG,21431.7598,B,0.49086402645099997,H,9.889,8.477,YES,2011-04-28,2011-05-01
1386,600170.XSHG,170.17,M,0.500075132136,H,2.4764999999999997,1.923,NO,2011-03-25,2011-05-01
1387,600596.XSHG,84.69,S,0.501999511329,H,12.023,6.388,NO,2011-04-27,2011-05-01
1388,601179.XSHG,295.84,M,0.5097443264829999,H,6.4725,3.582,NO,2011-04-28,2011-05-01
1389,600500.XSHG,158.85,S,0.5160035719899999,H,10.192,6.6419999999999995,NO,2011-02-28,2011-05-01
1390,600009.XSHG,273.44,M,0.519506532518,H,12.032,11.2835,YES,2011-02-26,2011-05-01
1391,600320.XSHG,298.1,M,0.523136684894,H,7.029999999999999,4.552,NO,2011-03-10,2011-05-01
1392,600087.XSHG,110.12,S,0.526669400594,H,3.1915,1.845,NO,2011-04-20,2011-05-01
1393,601818.XSHG,1544.61,B,0.527399788662,H,2.932,2.3070000000000004,NO,2011-04-12,2011-05-01
1394,600048.XSHG,601.24,B,0.529108356941,H,4.763,5.609999999999999,YES,2011-04-25,2011-05-01
1395,600104.XSHG,1683.97,B,0.532202624365,H,13.3865,11.031,YES,2011-04-28,2011-05-01
1396,600428.XSHG,126.11,S,0.532745761596,H,7.576499999999999,4.708,NO,2011-04-26,2011-05-01
1397,600030.XSHG,1315.8199,B,0.538430182456,H,11.402,10.749500000000001,YES,2011-04-09,2011-05-01
1398,601398.XSHG,15915.2803,B,0.548042488732,H,3.1325000000000003,3.1315,YES,2011-04-29,2011-05-01
1399,600008.XSHG,146.08,S,0.54840695041,H,2.9619999999999997,2.331,NO,2011-04-29,2011-05-01
1400,000625.XSHE,268.31,M,0.549776830913,H,4.7075,4.068,YES,2011-04-26,2011-05-01
1401,601166.XSHG,1749.8,B,0.557155376475,H,8.477,7.3919999999999995,YES,2011-04-29,2011-05-01
1402,600881.XSHG,155.94,S,0.565043112354,H,7.3985,5.367,NO,2011-04-23,2011-05-01
1403,601169.XSHG,751.04,B,0.566772563663,H,3.9995000000000003,3.4255,YES,2011-04-09,2011-05-01
1404,000001.XSHE,634.27,B,0.5667944361389999,H,5.788,5.448499999999999,YES,2011-04-27,2011-05-01
1405,601998.XSHG,2170.25,B,0.573841739228,H,4.3045,3.583,YES,2011-04-01,2011-05-01
1406,601939.XSHG,13025.5703,B,0.575081924489,H,3.4955,3.436,YES,2011-04-29,2011-05-01
1407,600177.XSHG,263.63,M,0.576825524498,H,6.0455000000000005,5.3100000000000005,YES,2011-04-19,2011-05-01
1408,000031.XSHE,112.45,S,0.577573351379,H,6.1325,4.234,NO,2011-04-27,2011-05-01
1409,600376.XSHG,189.08,M,0.5779510534260001,H,7.4155,6.8605,YES,2011-04-22,2011-05-01
1410,600837.XSHG,799.74,B,0.587670859403,H,8.818,8.564499999999999,YES,2011-04-26,2011-05-01
1411,000900.XSHE,76.6,S,0.5943475919960001,H,4.7524999999999995,3.3355,NO,2011-04-26,2011-05-01
1412,000778.XSHE,207.6,M,0.594424435703,H,6.385,4.573,NO,2011-04-19,2011-05-01
1413,600823.XSHG,170.09,S,0.598519193085,H,4.808,3.7649999999999997,NO,2011-03-12,2011-05-01
1414,000002.XSHE,932.39,B,0.6019932035109999,H,6.9495000000000005,7.101,YES,2011-04-20,2011-05-01
1415,601288.XSHG,9548.9502,B,0.603804593769,H,2.0015,1.9245,YES,2011-04-28,2011-05-01
1416,601009.XSHG,314.11,M,0.603941281866,H,3.3755,2.8935,YES,2011-04-29,2011-05-01
1417,601866.XSHG,483.68,B,0.614497819428,H,4.305,2.9450000000000003,NO,2011-04-28,2011-05-01
1418,000667.XSHE,82.93,S,0.6151609903809999,H,3.2525,2.2595,NO,2011-04-28,2011-05-01
1419,600005.XSHG,466.33,B,0.6196021653329999,H,4.348,2.7785,NO,2011-04-25,2011-05-01
1420,601898.XSHG,1422.65,B,0.622585252142,H,9.7655,8.4985,YES,2011-04-28,2011-05-01
1421,600000.XSHG,2049.01,B,0.631592758138,H,5.779,4.9935,YES,2011-04-28,2011-05-01
1422,600028.XSHG,7491.1001,B,0.639230529708,H,4.977,4.2940000000000005,YES,2011-04-29,2011-05-01
1423,000728.XSHE,238.83,M,0.641079733476,H,7.513999999999999,6.5685,YES,2011-04-21,2011-05-01
1424,600350.XSHG,160.12,S,0.644778004174,H,3.711,2.866,NO,2011-04-29,2011-05-01
1425,601919.XSHG,961.35,B,0.645713336708,H,9.6025,5.115,NO,2011-04-29,2011-05-01
1426,000825.XSHE,350.32,M,0.654720015542,H,5.5375,3.566,NO,2011-04-29,2011-05-01
1427,600649.XSHG,192.58,M,0.672691531251,H,5.8345,4.8805,YES,2011-03-26,2011-05-01
1428,600016.XSHG,1642.96,B,0.6793105070700001,H,3.8819999999999997,4.3315,YES,2011-04-28,2011-05-01
1429,600657.XSHG,91.91,S,0.681061748949,H,5.7735,4.112,NO,2011-03-19,2011-05-01
1430,600325.XSHG,90.61,S,0.6847169599609999,H,5.57,4.3305,NO,2011-04-22,2011-05-01
1431,601618.XSHG,796.89,B,0.688559129006,H,3.775,2.4465000000000003,NO,2011-04-28,2011-05-01
1432,000027.XSHE,244.04,M,0.689196958479,H,5.032,3.556,NO,2011-04-27,2011-05-01
1433,600004.XSHG,98.78,S,0.701322193725,H,4.5969999999999995,3.8455,YES,2011-04-28,2011-05-01
1434,000024.XSHE,307.05,M,0.705677730579,H,11.132000000000001,13.593,YES,2011-04-20,2011-05-01
1435,601328.XSHG,3347.45,B,0.7084676735879999,H,3.985,3.6235,YES,2011-04-29,2011-05-01
1436,601186.XSHG,832.78,B,0.7201914536139999,H,6.0600000000000005,3.798,NO,2011-04-29,2011-05-01
1437,600741.XSHG,289.84,M,0.724723997012,H,9.235,7.928000000000001,YES,2011-04-29,2011-05-01
1438,600795.XSHG,517.26,B,0.7260926784,H,2.44,2.0205,YES,2011-04-27,2011-05-01
1439,600006.XSHG,101.2,S,0.7390939795999999,H,4.797499999999999,3.287,NO,2011-04-23,2011-05-01
1440,600026.XSHG,316.62,M,0.7396899786869999,H,8.68,5.617,NO,2011-04-27,2011-05-01
1441,000100.XSHE,239.88,M,0.754228832405,H,2.241,1.838,YES,2011-02-26,2011-05-01
1442,601988.XSHG,9407.2598,B,0.756372259076,H,2.3215,2.1775,YES,2011-04-29,2011-05-01
1443,600383.XSHG,284.84,M,0.7568034519429999,H,5.609500000000001,5.336,YES,2011-04-26,2011-05-01
1444,600642.XSHG,272.06,M,0.7800871665970001,H,4.4915,3.6415,YES,2010-10-30,2011-05-01
1445,601390.XSHG,937.2,B,0.78843235166,H,4.003,2.3885,NO,2011-03-31,2011-05-01
1446,000402.XSHE,224.61,M,0.797527177567,H,5.758,5.4495000000000005,YES,2011-04-29,2011-05-01
1447,600269.XSHG,128.45,S,0.8044260388860001,H,4.5225,3.2085,NO,2011-04-26,2011-05-01
1448,600219.XSHG,194.38,M,0.813792345027,H,3.678,2.686,NO,2011-04-28,2011-05-01
1449,600033.XSHG,98.52,S,0.859484118608,H,2.7705,1.984,NO,2011-04-21,2011-05-01
1450,601668.XSHG,1197.0,B,0.867589808655,H,3.152,2.6825,YES,2011-04-29,2011-05-01
1451,601333.XSHG,278.38,M,0.885133842942,H,3.1745,3.0140000000000002,YES,2011-04-15,2011-05-01
1452,600019.XSHG,1208.33,B,0.9214576957070001,H,5.664,4.1505,NO,2011-03-31,2011-05-01
1453,600808.XSHG,298.02,M,0.943344761707,H,3.751,2.4749999999999996,NO,2011-04-28,2011-05-01
1454,000725.XSHE,352.69,M,0.950869571121,H,2.5865,1.7525,NO,2011-04-27,2011-05-01
1455,600717.XSHG,143.19,S,0.9674449905589999,H,7.4335,5.707,NO,2011-04-27,2011-05-01
1456,000898.XSHE,570.1,B,0.972373342045,H,7.51,4.22,NO,2011-04-28,2011-05-01
1457,000709.XSHE,315.64,M,0.9939670110250001,H,4.0805,2.82,NO,2011-04-27,2011-05-01
1458,600839.XSHG,124.14,S,1.188645413932,H,3.3355,2.249,NO,2011-04-28,2011-05-01
1459,600050.XSHG,1237.88,B,1.687748805699,H,5.3865,4.013,NO,2011-04-27,2011-05-01
1460,600259.XSHG,148.59,S,0.042899788121999995,L,60.14,47.83,NO,2012-04-27,2012-05-01
1461,002304.XSHE,1501.2,B,0.080741700042,L,80.4745,37.6235,NO,2012-04-21,2012-05-01
1462,600406.XSHG,315.11,M,0.095603505444,L,13.614999999999998,11.023,NO,2012-04-25,2012-05-01
1463,600809.XSHG,316.6,M,0.100280340707,L,30.582499999999996,26.0315,NO,2012-04-19,2012-05-01
1464,002378.XSHE,131.12,S,0.1123942641,L,14.5145,10.1175,NO,2012-04-26,2012-05-01
1465,000895.XSHE,393.17,B,0.112835266386,L,17.551000000000002,20.725,YES,2012-04-19,2012-05-01
1466,000869.XSHE,490.26,B,0.117371303337,L,64.70500000000001,32.932,NO,2012-04-26,2012-05-01
1467,600519.XSHG,2331.3401,B,0.122378629202,L,152.80700000000002,126.219,NO,2012-04-26,2012-05-01
1468,600111.XSHG,859.46,B,0.12386354724899999,L,22.1625,18.547,NO,2012-04-19,2012-05-01
1469,600132.XSHG,120.56,S,0.12576968536,L,23.947499999999998,15.991,NO,2012-04-23,2012-05-01
1470,002310.XSHE,137.43,S,0.136541387761,L,5.923500000000001,10.5145,YES,2012-04-23,2012-05-01
1471,600779.XSHG,114.27,S,0.136757412961,L,22.112499999999997,13.829,NO,2011-10-27,2012-05-01
1472,600547.XSHG,499.93,B,0.140641741184,L,32.9395,31.746,NO,2012-04-24,2012-05-01
1473,000568.XSHE,609.7,B,0.141134741212,L,32.1935,19.9405,NO,2012-04-27,2012-05-01
1474,000423.XSHE,253.83,M,0.150129319486,L,36.1425,43.5025,YES,2012-04-24,2012-05-01
1475,600276.XSHG,303.18,M,0.15506792959899998,L,10.5,13.987,YES,2012-04-27,2012-05-01
1476,002415.XSHE,461.9,B,0.155090311121,L,4.5440000000000005,7.6485,YES,2012-04-24,2012-05-01
1477,000538.XSHE,350.19,M,0.166932087588,L,31.935499999999998,54.4785,YES,2012-04-21,2012-05-01
1478,002344.XSHE,152.54,M,0.167151577306,L,12.188500000000001,17.052,YES,2012-04-24,2012-05-01
1479,601933.XSHG,246.57,M,0.169988926613,L,3.559,3.0595,NO,2012-04-20,2012-05-01
1480,600372.XSHG,224.55,M,0.17031935711500001,L,12.1985,16.8845,YES,2012-04-25,2012-05-01
1481,601099.XSHG,120.42,S,0.17568318088100002,L,2.598,2.221,NO,2012-04-27,2012-05-01
1482,002155.XSHE,149.11,S,0.176826260694,L,13.909500000000001,12.1775,NO,2012-04-19,2012-05-01
1483,600118.XSHG,129.31,S,0.17684722258000002,L,11.378,12.8615,YES,2012-04-27,2012-05-01
1484,600549.XSHG,286.84,M,0.17716754932599998,L,30.625999999999998,23.084,NO,2012-04-19,2012-05-01
1485,600256.XSHG,469.2,B,0.179208703266,L,8.625499999999999,12.925,YES,2012-04-20,2012-05-01
1486,002069.XSHE,155.59,M,0.18118577712900003,L,21.433,13.191500000000001,NO,2012-04-18,2012-05-01
1487,002038.XSHE,98.87,S,0.18186467867400002,L,14.1065,33.084,YES,2012-04-21,2012-05-01
1488,600812.XSHG,64.9,S,0.185787952489,L,6.0175,6.057,YES,2011-10-29,2012-05-01
1489,600497.XSHG,219.18,M,0.18932297375100002,L,7.086,5.607,NO,2012-04-26,2012-05-01
1490,600887.XSHG,352.18,M,0.18993797476,L,6.5184999999999995,8.951,YES,2012-04-24,2012-05-01
1491,600783.XSHG,147.09,S,0.190429892293,L,17.3075,11.0235,NO,2011-10-31,2012-05-01
1492,600031.XSHG,1072.99,B,0.193418493564,L,12.077,9.2655,NO,2012-03-29,2012-05-01
1493,600588.XSHG,154.7,M,0.19346873555500002,L,10.062999999999999,6.804,NO,2012-04-25,2012-05-01
1494,000858.XSHE,1352.12,B,0.196565014703,L,29.3975,19.2785,NO,2012-04-20,2012-05-01
1495,600535.XSHG,194.48,M,0.201562594309,L,17.2325,34.552,YES,2012-04-24,2012-05-01
1496,600161.XSHG,75.05,S,0.204288059914,L,10.866,12.6085,YES,2012-04-24,2012-05-01
1497,002007.XSHE,132.24,S,0.206597992628,L,13.5775,14.838000000000001,YES,2012-04-19,2012-05-01
1498,600331.XSHG,93.5,S,0.216188741818,L,8.72,5.275,NO,2012-04-25,2012-05-01
1499,601888.XSHG,254.5,M,0.216429461375,L,12.8465,14.969999999999999,YES,2012-04-26,2012-05-01
1500,600489.XSHG,452.86,B,0.23160521881499999,L,13.125,12.129999999999999,NO,2012-04-27,2012-05-01
1501,600395.XSHG,342.38,M,0.239553862113,L,16.282,11.636,NO,2012-04-21,2012-05-01
1502,600109.XSHG,136.83,S,0.242754976215,L,6.0155,7.327,YES,2012-04-21,2012-05-01
1503,600252.XSHG,98.26,S,0.24483796740299998,L,2.6635,3.9515000000000002,YES,2012-04-26,2012-05-01
1504,600143.XSHG,184.74,M,0.244927195922,L,6.281000000000001,5.4765,NO,2011-10-28,2012-05-01
1505,002431.XSHE,80.52,S,0.246255747971,L,7.1690000000000005,7.8095,YES,2012-04-27,2012-05-01
1506,000960.XSHE,212.85,M,0.24901343594099998,L,22.06,17.4835,NO,2012-04-18,2012-05-01
1507,601699.XSHG,630.5,B,0.24929560158599998,L,18.725,12.296,NO,2012-03-30,2012-05-01
1508,002128.XSHE,217.58,M,0.250040979604,L,13.8655,10.7935,NO,2012-04-24,2012-05-01
1509,600600.XSHG,469.74,B,0.250797669283,L,31.608,34.9465,YES,2012-04-27,2012-05-01
1510,000758.XSHE,177.94,M,0.25958963609200003,L,9.6655,6.7145,NO,2012-04-26,2012-05-01
1511,002106.XSHE,94.56,S,0.264062599034,L,14.722,21.677500000000002,YES,2012-04-21,2012-05-01
1512,002385.XSHE,142.12,S,0.266898076155,L,3.737,4.6445,YES,2012-04-24,2012-05-01
1513,600108.XSHG,102.31,S,0.267488553739,L,5.62,6.289,YES,2011-10-31,2012-05-01
1514,600516.XSHG,138.52,S,0.27176805399099996,L,8.462,8.504,YES,2012-03-06,2012-05-01
1515,600085.XSHG,185.02,M,0.272840980404,L,13.4855,21.5535,YES,2012-04-27,2012-05-01
1516,600970.XSHG,174.65,M,0.273184242241,L,9.953,6.7395,NO,2012-04-27,2012-05-01
1517,002405.XSHE,84.61,S,0.27632411666900003,L,8.2365,6.9765,NO,2012-04-20,2012-05-01
1518,600432.XSHG,129.7,S,0.277643513703,L,14.843,10.6675,NO,2011-10-31,2012-05-01
1519,000686.XSHE,111.75,S,0.280860383356,L,7.296,8.278500000000001,YES,2012-04-24,2012-05-01
1520,000999.XSHE,181.1,M,0.28581111262,L,16.339,28.0475,YES,2012-04-27,2012-05-01
1521,002603.XSHE,131.62,S,0.2874349318,L,11.4015,12.825,YES,2012-04-25,2012-05-01
1522,000792.XSHE,534.73,B,0.293502792311,L,21.173000000000002,17.427,NO,2012-04-27,2012-05-01
1523,000718.XSHE,149.15,S,0.293520120359,L,4.836,4.147,NO,2012-04-27,2012-05-01
1524,600873.XSHG,179.83,M,0.294437636106,L,5.683,4.619,NO,2012-04-19,2012-05-01
1525,601369.XSHG,184.03,M,0.294810870618,L,9.119,6.839,NO,2012-04-19,2012-05-01
1526,600348.XSHG,476.43,B,0.29597179070999996,L,17.357999999999997,12.358,NO,2012-04-24,2012-05-01
1527,600309.XSHG,294.51,M,0.296602906195,L,9.654499999999999,13.507,YES,2012-04-17,2012-05-01
1528,601118.XSHG,304.27,M,0.30078795420000004,L,7.047499999999999,5.369,NO,2011-10-28,2012-05-01
1529,601958.XSHG,459.15,B,0.303002707981,L,12.9685,10.495000000000001,NO,2012-04-20,2012-05-01
1530,000969.XSHE,128.38,S,0.30612825008,L,14.9785,9.128499999999999,NO,2012-04-18,2012-05-01
1531,601918.XSHG,270.16,M,0.311516518134,L,9.1235,5.7885,NO,2012-04-21,2012-05-01
1532,600271.XSHG,186.34,M,0.313547992853,L,8.556999999999999,6.207,NO,2012-04-25,2012-05-01
1533,002500.XSHE,198.7,M,0.321382224564,L,7.005,7.105,YES,2012-04-24,2012-05-01
1534,600125.XSHG,116.84,S,0.32496074418000004,L,8.656500000000001,6.0845,NO,2012-04-25,2012-05-01
1535,000983.XSHE,551.78,B,0.327087681644,L,15.7765,10.904,NO,2012-04-19,2012-05-01
1536,601377.XSHG,265.54,M,0.330100545829,L,4.777,5.0715,YES,2012-04-17,2012-05-01
1537,000629.XSHE,450.1,B,0.330141827116,L,4.8355,3.2195,NO,2012-04-27,2012-05-01
1538,601717.XSHG,196.0,M,0.33082665795899996,L,12.3235,7.997,NO,2012-04-26,2012-05-01
1539,601899.XSHG,937.91,B,0.332093873014,L,3.5780000000000003,2.8840000000000003,NO,2012-04-27,2012-05-01
1540,000562.XSHE,223.56,M,0.332917537363,L,6.73,9.346499999999999,YES,2012-04-21,2012-05-01
1541,600160.XSHG,179.68,M,0.333176433884,L,10.641,6.7575,NO,2012-04-19,2012-05-01
1542,600066.XSHG,172.46,M,0.33502382924,L,7.442500000000001,8.4575,YES,2012-04-21,2012-05-01
1543,002073.XSHE,89.53,S,0.33541004366599997,L,12.7555,8.791,NO,2012-04-18,2012-05-01
1544,600010.XSHG,387.35,B,0.33643825467,L,2.1065,1.7254999999999998,NO,2012-04-25,2012-05-01
1545,600875.XSHG,448.26,B,0.342269742421,L,21.032,11.963999999999999,NO,2012-04-25,2012-05-01
1546,600703.XSHG,165.2,M,0.343893980203,L,4.431,5.473,YES,2012-04-18,2012-05-01
1547,600737.XSHG,79.04,S,0.34478535633,L,6.9045000000000005,5.568,NO,2012-04-25,2012-05-01
1548,000780.XSHE,135.92,S,0.34532622478200004,M,12.587,7.5785,NO,2012-04-20,2012-05-01
1549,000009.XSHE,121.29,S,0.345558016684,M,5.6355,5.2705,NO,2012-04-26,2012-05-01
1550,000651.XSHE,658.42,B,0.34645350821800003,M,7.88,10.4375,YES,2012-04-27,2012-05-01
1551,002024.XSHE,690.53,B,0.34655875910800005,M,9.46,5.953,NO,2012-04-27,2012-05-01
1552,600123.XSHG,268.64,M,0.347043659456,M,20.4465,16.122999999999998,NO,2012-04-19,2012-05-01
1553,000878.XSHE,243.2,M,0.34796330963,M,16.705,12.9,NO,2012-04-27,2012-05-01
1554,000060.XSHE,194.95,M,0.350006094425,M,8.856,8.711,YES,2012-04-27,2012-05-01
1555,600481.XSHG,64.0,S,0.35216124,M,3.2785,3.3899999999999997,YES,2012-04-26,2012-05-01
1556,600415.XSHG,223.17,M,0.36014567127999997,M,3.614,2.822,NO,2012-04-19,2012-05-01
1557,600518.XSHG,267.58,M,0.36079282115500005,M,5.8355,8.257000000000001,YES,2012-04-26,2012-05-01
1558,601808.XSHG,808.71,B,0.366633572509,M,15.9825,14.921,NO,2012-04-27,2012-05-01
1559,002498.XSHE,96.3,S,0.368832373774,M,2.8019999999999996,1.8265,NO,2012-04-25,2012-05-01
1560,000776.XSHE,889.37,B,0.37044236730400004,M,12.638,11.778500000000001,NO,2012-04-24,2012-05-01
1561,002146.XSHE,204.07,M,0.372172854384,M,4.733499999999999,6.0845,YES,2012-04-21,2012-05-01
1562,000012.XSHE,201.36,M,0.372544380277,M,7.021,5.742,NO,2012-04-24,2012-05-01
1563,000937.XSHE,463.27,B,0.374184201763,M,13.114,8.5095,NO,2012-04-26,2012-05-01
1564,600316.XSHG,119.76,S,0.377622780171,M,15.742,16.4095,YES,2012-04-25,2012-05-01
1565,600267.XSHG,123.38,S,0.378305097739,M,14.6545,14.333,YES,2012-04-27,2012-05-01
1566,000581.XSHE,224.51,M,0.37954662868,M,19.542499999999997,22.495,YES,2012-04-18,2012-05-01
1567,600498.XSHG,118.9,S,0.381765969869,M,12.587,12.946,YES,2012-04-21,2012-05-01
1568,000630.XSHE,306.21,M,0.382667148656,M,3.9195,3.073,NO,2012-04-27,2012-05-01
1569,600660.XSHG,169.65,M,0.388054788379,M,6.1605,6.3555,YES,2012-04-25,2012-05-01
1570,600188.XSHG,1170.58,B,0.388222175349,M,21.4465,15.312000000000001,NO,2012-04-24,2012-05-01
1571,600208.XSHG,291.28,M,0.38971219059199996,M,3.983,3.1125,NO,2012-04-21,2012-05-01
1572,601101.XSHG,209.3,M,0.39042824848800006,M,15.208,9.931000000000001,NO,2012-04-23,2012-05-01
1573,601519.XSHG,82.29,S,0.392329592913,M,3.8185,3.291,NO,2012-04-21,2012-05-01
1574,000933.XSHE,182.11,M,0.393746020316,M,10.1395,6.4085,NO,2012-04-20,2012-05-01
1575,600804.XSHG,93.96,S,0.39620220735100004,M,6.365500000000001,8.2325,YES,2012-04-27,2012-05-01
1576,002594.XSHE,606.42,B,0.39653154087399994,M,26.6545,22.9745,NO,2012-04-26,2012-05-01
1577,600598.XSHG,154.3,M,0.398058722393,M,7.535,6.5625,NO,2012-04-27,2012-05-01
1578,601158.XSHG,300.96,M,0.398760194203,M,4.8195,5.218500000000001,YES,2012-04-24,2012-05-01
1579,600971.XSHG,165.8,M,0.39922702087899997,M,14.842500000000001,9.86,NO,2012-04-26,2012-05-01
1580,600456.XSHG,95.99,S,0.399266479143,M,21.219,15.158999999999999,NO,2012-04-25,2012-05-01
1581,601628.XSHG,5141.3501,B,0.40210643989100003,M,15.829,15.7775,YES,2012-04-26,2012-05-01
1582,600582.XSHG,189.78,M,0.40375279425099997,M,6.854,4.6605,NO,2012-04-18,2012-05-01
1583,600546.XSHG,280.12,M,0.405742058193,M,12.6585,7.859,NO,2012-04-20,2012-05-01
1584,600859.XSHG,131.75,S,0.406699107097,M,18.941499999999998,12.663,NO,2012-03-24,2012-05-01
1585,002001.XSHE,144.46,S,0.408248635602,M,11.564,11.056000000000001,NO,2012-04-24,2012-05-01
1586,600583.XSHG,232.59,M,0.411707353488,M,5.26,5.9085,YES,2012-04-26,2012-05-01
1587,600655.XSHG,128.78,S,0.414697381785,M,7.8835,7.1495,NO,2012-03-28,2012-05-01
1588,601666.XSHG,284.52,M,0.415603401399,M,10.9245,6.7805,NO,2012-04-20,2012-05-01
1589,600690.XSHG,299.66,M,0.416932772586,M,4.7105,5.6575,YES,2012-04-27,2012-05-01
1590,601601.XSHG,1867.92,B,0.41787119458899996,M,17.8085,16.384,NO,2012-03-26,2012-05-01
1591,600999.XSHG,599.42,B,0.42149342471600004,M,10.801,10.979,YES,2012-04-24,2012-05-01
1592,002422.XSHE,190.46,M,0.425205581567,M,12.6525,20.221,YES,2012-04-21,2012-05-01
1593,600832.XSHG,194.37,M,0.42647620189499996,M,5.4705,5.143000000000001,NO,2012-04-27,2012-05-01
1594,002399.XSHE,189.65,M,0.426564424379,M,13.139,9.968,NO,2012-04-24,2012-05-01
1595,601558.XSHG,323.44,M,0.430133881492,M,5.0755,3.416,NO,2012-04-25,2012-05-01
1596,000069.XSHE,424.54,B,0.43187839522699994,M,5.2505,5.468999999999999,YES,2012-04-21,2012-05-01
1597,000559.XSHE,97.19,S,0.433442099617,M,2.981,2.4925,NO,2012-04-27,2012-05-01
1598,600369.XSHG,229.93,M,0.43803472991000003,M,4.289,3.9095,NO,2012-04-17,2012-05-01
1599,600216.XSHG,106.48,S,0.438378204061,M,11.493,11.6845,YES,2012-04-26,2012-05-01
1600,600058.XSHG,271.19,M,0.44248123677,M,24.6475,13.9855,NO,2012-04-25,2012-05-01
1601,600739.XSHG,233.09,M,0.451666554438,M,16.472,13.127,NO,2012-04-24,2012-05-01
1602,601098.XSHG,178.88,M,0.45371350461000004,M,8.9695,8.1015,NO,2012-04-26,2012-05-01
1603,000063.XSHE,578.62,B,0.45741982343099996,M,13.2795,9.074,NO,2012-04-26,2012-05-01
1604,600362.XSHG,902.39,B,0.457446241934,M,22.166,19.4105,NO,2012-04-26,2012-05-01
1605,601268.XSHG,114.58,S,0.459835021452,M,6.68,3.705,NO,2012-04-27,2012-05-01
1606,000876.XSHE,285.5,M,0.4601333060600001,M,7.111000000000001,4.951499999999999,NO,2012-04-27,2012-05-01
1607,000968.XSHE,88.21,S,0.464191823432,M,16.292,11.528500000000001,NO,2012-04-18,2012-05-01
1608,601216.XSHG,109.82,S,0.465938696614,M,1.4285,1.032,NO,2012-04-23,2012-05-01
1609,000061.XSHE,91.3,S,0.46699571713999993,M,6.073,5.4125,NO,2012-04-27,2012-05-01
1610,600718.XSHG,106.43,S,0.471213327222,M,8.025500000000001,8.0885,YES,2012-03-31,2012-05-01
1611,601989.XSHG,891.8,B,0.471742912759,M,5.6165,4.422499999999999,NO,2012-04-26,2012-05-01
1612,600183.XSHG,91.4,S,0.473001949215,M,4.916499999999999,3.5825,NO,2012-04-24,2012-05-01
1613,600151.XSHG,71.71,S,0.47473260346699997,M,7.1375,6.1705000000000005,NO,2012-04-26,2012-05-01
1614,002493.XSHE,197.94,M,0.47532409477399995,M,5.6165,3.1765,NO,2012-04-26,2012-05-01
1615,600879.XSHG,70.64,S,0.47566402223000004,M,3.7555,3.81,YES,2012-04-23,2012-05-01
1616,600770.XSHG,104.13,S,0.479336497422,M,9.302499999999998,6.3405000000000005,NO,2012-04-26,2012-05-01
1617,000768.XSHE,210.6,M,0.479450838147,M,7.9085,9.834499999999998,YES,2012-04-27,2012-05-01
1618,600635.XSHG,93.43,S,0.481822248239,M,3.2015000000000002,2.827,NO,2012-04-18,2012-05-01
1619,600508.XSHG,157.55,M,0.48186410288500003,M,19.6925,13.3935,NO,2012-03-28,2012-05-01
1620,000800.XSHE,174.63,M,0.48248878499700004,M,10.5805,9.785,NO,2012-04-27,2012-05-01
1621,600664.XSHG,137.68,S,0.48605105665299997,M,4.625500000000001,4.2780000000000005,NO,2011-10-31,2012-05-01
1622,600115.XSHG,455.57,B,0.486103403735,M,3.758,3.098,NO,2012-03-26,2012-05-01
1623,601117.XSHG,332.48,M,0.48703086744900004,M,5.825,8.5365,YES,2012-04-20,2012-05-01
1624,000807.XSHE,102.82,S,0.48792479740199995,M,6.0685,4.877000000000001,NO,2012-04-27,2012-05-01
1625,601088.XSHG,5348.3198,B,0.48889934559299997,M,18.384500000000003,15.343,NO,2012-03-24,2012-05-01
1626,601788.XSHG,452.2,B,0.491065957553,M,11.6525,12.2925,YES,2012-03-22,2012-05-01
1627,000157.XSHE,763.66,B,0.49388726143,M,7.8325000000000005,6.731,NO,2012-04-27,2012-05-01
1628,600895.XSHG,133.03,S,0.49780602366099996,M,7.4385,5.951499999999999,NO,2012-04-20,2012-05-01
