,SMB_S,SMB_M,SMB_B,HML_H,HML_M,HML_L,priceRatio
783,0.0,0.0,1.0,0.0,0.0,1.0,0.32459696684083195
784,1.0,0.0,0.0,0.0,1.0,0.0,0.18574329162876468
785,0.0,1.0,0.0,0.0,1.0,0.0,0.10911322792256106
786,1.0,0.0,0.0,0.0,0.0,1.0,-0.027231861440966787
787,0.0,1.0,0.0,0.0,1.0,0.0,0.17564955145920536
788,0.0,1.0,0.0,0.0,0.0,1.0,-0.4089796825423917
789,1.0,0.0,0.0,0.0,1.0,0.0,-0.1766169025767672
790,0.0,1.0,0.0,0.0,1.0,0.0,-0.36552376404522596
791,0.0,0.0,1.0,1.0,0.0,0.0,-0.06717278997646514
792,1.0,0.0,0.0,0.0,0.0,1.0,-0.19999517755894414
793,0.0,0.0,1.0,0.0,1.0,0.0,-0.2278883642779319
794,1.0,0.0,0.0,0.0,1.0,0.0,0.15880229995752626
795,0.0,1.0,0.0,0.0,0.0,1.0,0.5226708094519581
796,0.0,1.0,0.0,0.0,0.0,1.0,0.4702221100180588
797,0.0,0.0,1.0,0.0,0.0,1.0,-0.3877803229358335
798,0.0,1.0,0.0,0.0,1.0,0.0,0.2733930194753911
799,0.0,1.0,0.0,0.0,0.0,1.0,-0.5302033469791504
800,0.0,1.0,0.0,0.0,1.0,0.0,-0.17199063464393086
801,0.0,1.0,0.0,0.0,1.0,0.0,-0.14331726596373762
802,0.0,0.0,1.0,0.0,1.0,0.0,0.0665897584031494
803,0.0,1.0,0.0,1.0,0.0,0.0,0.7134842451854455
804,1.0,0.0,0.0,0.0,1.0,0.0,0.4494650600894259
805,0.0,1.0,0.0,1.0,0.0,0.0,-0.3165894862406158
806,0.0,1.0,0.0,0.0,0.0,1.0,-0.017276418626044118
807,0.0,1.0,0.0,0.0,0.0,1.0,0.08182069854618934
808,0.0,1.0,0.0,1.0,0.0,0.0,0.06090626341960536
809,1.0,0.0,0.0,0.0,0.0,1.0,0.3063703935834561
810,0.0,1.0,0.0,0.0,0.0,1.0,-0.3710267740961016
811,1.0,0.0,0.0,1.0,0.0,0.0,0.11518536294410198
812,1.0,0.0,0.0,0.0,0.0,1.0,0.28072056935881684
813,1.0,0.0,0.0,0.0,0.0,1.0,0.32522825349606
814,1.0,0.0,0.0,0.0,1.0,0.0,-0.012718576634508594
815,0.0,0.0,1.0,1.0,0.0,0.0,0.033577800584491564
816,0.0,1.0,0.0,0.0,0.0,1.0,0.26514680976306737
817,0.0,0.0,1.0,1.0,0.0,0.0,-0.217898277090554
818,1.0,0.0,0.0,0.0,0.0,1.0,1.145680147446709
819,0.0,1.0,0.0,1.0,0.0,0.0,-0.00812902457752962
820,1.0,0.0,0.0,0.0,0.0,1.0,0.04079371847409896
821,1.0,0.0,0.0,0.0,1.0,0.0,-0.2316419611359344
822,0.0,0.0,1.0,0.0,0.0,1.0,0.002649520688204232
823,0.0,1.0,0.0,0.0,1.0,0.0,-0.2904926632793193
824,0.0,0.0,1.0,0.0,1.0,0.0,-0.11346090705950165
825,1.0,0.0,0.0,1.0,0.0,0.0,0.19925234780715528
826,1.0,0.0,0.0,0.0,1.0,0.0,0.2640106696438267
827,1.0,0.0,0.0,1.0,0.0,0.0,0.4904981039880305
828,1.0,0.0,0.0,0.0,1.0,0.0,-0.015791480322046247
829,0.0,0.0,1.0,0.0,0.0,1.0,-0.06843937396913358
830,1.0,0.0,0.0,0.0,1.0,0.0,0.31443918322488784
831,0.0,1.0,0.0,1.0,0.0,0.0,-0.18254452018302406
832,0.0,1.0,0.0,1.0,0.0,0.0,-0.3968352674075461
833,0.0,1.0,0.0,0.0,1.0,0.0,1.1517484004761191
834,0.0,1.0,0.0,0.0,0.0,1.0,-0.4324759646838197
835,1.0,0.0,0.0,1.0,0.0,0.0,0.40302461942219225
836,1.0,0.0,0.0,1.0,0.0,0.0,0.3681379765130664
837,0.0,1.0,0.0,0.0,1.0,0.0,0.7346957631487043
838,0.0,1.0,0.0,0.0,1.0,0.0,0.393766474176692
839,0.0,1.0,0.0,0.0,1.0,0.0,0.13013826176037455
840,1.0,0.0,0.0,1.0,0.0,0.0,-0.13314802537690462
841,0.0,0.0,1.0,0.0,1.0,0.0,-0.20193464945943207
842,0.0,1.0,0.0,1.0,0.0,0.0,0.042801612144281576
843,0.0,0.0,1.0,0.0,1.0,0.0,-0.008176554795123803
844,0.0,0.0,1.0,0.0,0.0,1.0,0.6537317262833864
845,0.0,0.0,1.0,0.0,1.0,0.0,0.1910376048834559
846,0.0,0.0,1.0,0.0,1.0,0.0,-0.24432257349751985
847,0.0,0.0,1.0,0.0,1.0,0.0,0.04373795284189108
848,0.0,0.0,1.0,0.0,1.0,0.0,-0.3758405852760218
849,0.0,0.0,1.0,0.0,1.0,0.0,0.02545683966839141
850,0.0,0.0,1.0,0.0,1.0,0.0,-0.04958320547711437
851,0.0,0.0,1.0,1.0,0.0,0.0,-0.2779350365186902
852,0.0,0.0,1.0,1.0,0.0,0.0,-0.2596098346782144
853,0.0,0.0,1.0,0.0,1.0,0.0,-0.021917871769056463
854,0.0,1.0,0.0,1.0,0.0,0.0,-0.19273794463308255
855,0.0,0.0,1.0,0.0,1.0,0.0,-0.07556477433996989
856,0.0,0.0,1.0,0.0,1.0,0.0,0.2927785555497449
857,0.0,0.0,1.0,0.0,0.0,1.0,-0.0561192663116703
858,0.0,0.0,1.0,0.0,1.0,0.0,0.3078743286591705
859,0.0,0.0,1.0,0.0,0.0,1.0,0.2416050304754762
860,0.0,0.0,1.0,0.0,1.0,0.0,-0.21092070830673612
861,0.0,0.0,1.0,0.0,1.0,0.0,-0.14123108978188825
862,0.0,0.0,1.0,1.0,0.0,0.0,-0.14826664378616286
863,0.0,1.0,0.0,1.0,0.0,0.0,-0.2595463285893121
864,0.0,0.0,1.0,1.0,0.0,0.0,-0.05039618549527991
865,0.0,0.0,1.0,0.0,0.0,1.0,-0.41069716058801264
866,0.0,1.0,0.0,0.0,0.0,1.0,-0.03618424837992862
867,0.0,0.0,1.0,1.0,0.0,0.0,-0.17521125579989172
868,0.0,0.0,1.0,1.0,0.0,0.0,0.018860156649675552
869,0.0,0.0,1.0,0.0,1.0,0.0,0.13034784326785087
870,0.0,0.0,1.0,1.0,0.0,0.0,0.004265836098131359
871,0.0,0.0,1.0,0.0,1.0,0.0,-0.1333753981312662
872,0.0,0.0,1.0,1.0,0.0,0.0,0.1694952318643883
873,0.0,0.0,1.0,0.0,1.0,0.0,-0.21828708453437476
874,0.0,0.0,1.0,1.0,0.0,0.0,-0.004694703643062126
875,1.0,0.0,0.0,0.0,1.0,0.0,0.5467285267533206
876,0.0,1.0,0.0,0.0,0.0,1.0,0.5417962181762883
877,1.0,0.0,0.0,0.0,1.0,0.0,0.08443693186091372
878,0.0,1.0,0.0,1.0,0.0,0.0,-0.14402283427494267
879,0.0,1.0,0.0,1.0,0.0,0.0,-0.14213271394043936
880,0.0,1.0,0.0,1.0,0.0,0.0,-0.2832707510017419
881,0.0,0.0,1.0,1.0,0.0,0.0,0.7850763545948662
882,0.0,1.0,0.0,0.0,1.0,0.0,-0.197716133445617
883,0.0,1.0,0.0,0.0,0.0,1.0,0.2310782263752653
884,1.0,0.0,0.0,0.0,1.0,0.0,0.2070204783229768
885,0.0,0.0,1.0,0.0,1.0,0.0,0.09339518563629977
886,0.0,0.0,1.0,0.0,1.0,0.0,0.02970773784673697
887,1.0,0.0,0.0,1.0,0.0,0.0,-0.16310262214746118
888,1.0,0.0,0.0,1.0,0.0,0.0,0.016852804156268553
889,0.0,0.0,1.0,0.0,1.0,0.0,0.7899335500859392
890,1.0,0.0,0.0,0.0,1.0,0.0,-0.27442469875653075
891,0.0,0.0,1.0,0.0,1.0,0.0,0.5901043471550966
892,0.0,1.0,0.0,0.0,1.0,0.0,0.6649416137754374
893,0.0,1.0,0.0,1.0,0.0,0.0,-0.11393654464846448
894,1.0,0.0,0.0,0.0,1.0,0.0,0.12284179098174385
895,0.0,1.0,0.0,0.0,0.0,1.0,0.455922897027472
896,0.0,1.0,0.0,0.0,0.0,1.0,0.4307757754275376
897,0.0,1.0,0.0,1.0,0.0,0.0,0.017926304153538908
898,0.0,0.0,1.0,0.0,1.0,0.0,0.35027881662900273
899,1.0,0.0,0.0,0.0,1.0,0.0,0.858302438123743
900,0.0,0.0,1.0,0.0,0.0,1.0,0.2267395996090997
901,0.0,1.0,0.0,0.0,0.0,1.0,0.22456964371834465
902,0.0,1.0,0.0,0.0,1.0,0.0,-0.10979262993826387
903,0.0,0.0,1.0,0.0,0.0,1.0,0.4687378171005057
904,1.0,0.0,0.0,0.0,0.0,1.0,-0.15786092954151276
905,0.0,1.0,0.0,0.0,1.0,0.0,-0.1660513494227206
906,0.0,1.0,0.0,0.0,1.0,0.0,-0.17430181517778076
907,0.0,1.0,0.0,0.0,1.0,0.0,0.44420387903248937
908,1.0,0.0,0.0,0.0,0.0,1.0,-0.13539640147241971
909,0.0,0.0,1.0,0.0,1.0,0.0,0.3627479069629207
910,1.0,0.0,0.0,1.0,0.0,0.0,-0.23555219218376575
911,1.0,0.0,0.0,0.0,1.0,0.0,0.8618841845114791
912,1.0,0.0,0.0,0.0,1.0,0.0,-0.30146887127666777
913,0.0,1.0,0.0,0.0,0.0,1.0,-0.3002654542877841
914,1.0,0.0,0.0,0.0,1.0,0.0,-0.1845568718165316
915,0.0,0.0,1.0,1.0,0.0,0.0,-0.12644052226916425
916,1.0,0.0,0.0,1.0,0.0,0.0,-0.20118769721920493
917,0.0,1.0,0.0,0.0,0.0,1.0,-0.2515376177881317
918,0.0,1.0,0.0,1.0,0.0,0.0,-0.2364291400215529
919,0.0,1.0,0.0,0.0,1.0,0.0,-0.0955828491534445
920,1.0,0.0,0.0,0.0,1.0,0.0,1.3568416937656758
921,0.0,1.0,0.0,0.0,1.0,0.0,-0.1316945994186377
922,0.0,1.0,0.0,1.0,0.0,0.0,0.2154466909773567
923,1.0,0.0,0.0,0.0,1.0,0.0,0.26329254182981354
924,0.0,1.0,0.0,0.0,1.0,0.0,-0.2158901276044437
925,0.0,0.0,1.0,0.0,0.0,1.0,0.09771644274094472
926,0.0,1.0,0.0,0.0,1.0,0.0,-0.21120888375654367
927,1.0,0.0,0.0,0.0,1.0,0.0,0.13682793751845868
928,1.0,0.0,0.0,1.0,0.0,0.0,0.2535423075616827
929,0.0,0.0,1.0,1.0,0.0,0.0,-0.19123442295265647
930,0.0,1.0,0.0,0.0,1.0,0.0,-0.1933708121850676
931,0.0,0.0,1.0,0.0,0.0,1.0,0.19736333455849264
932,1.0,0.0,0.0,1.0,0.0,0.0,0.7262859409304465
933,0.0,1.0,0.0,0.0,0.0,1.0,-0.031535542189802264
934,1.0,0.0,0.0,0.0,1.0,0.0,-0.06466055911488366
935,0.0,0.0,1.0,1.0,0.0,0.0,-0.25209030342538885
936,1.0,0.0,0.0,1.0,0.0,0.0,-0.10234273556161087
937,1.0,0.0,0.0,0.0,1.0,0.0,-0.12338571695909327
938,0.0,1.0,0.0,1.0,0.0,0.0,-0.2518985473951665
939,0.0,1.0,0.0,0.0,0.0,1.0,0.1893024655520288
940,0.0,1.0,0.0,0.0,1.0,0.0,0.3450915527946281
941,1.0,0.0,0.0,0.0,1.0,0.0,-0.1146149516158842
942,0.0,1.0,0.0,0.0,0.0,1.0,0.4673624827461513
943,1.0,0.0,0.0,0.0,1.0,0.0,0.3902773930546539
944,0.0,1.0,0.0,0.0,0.0,1.0,0.3241846041141725
945,0.0,0.0,1.0,0.0,0.0,1.0,-0.00863197440760155
946,0.0,1.0,0.0,0.0,0.0,1.0,-0.18581620190037676
947,0.0,1.0,0.0,0.0,0.0,1.0,0.2381492893966275
948,0.0,1.0,0.0,0.0,0.0,1.0,-0.09608021831260972
949,0.0,0.0,1.0,0.0,0.0,1.0,0.09508878568386914
950,0.0,1.0,0.0,0.0,0.0,1.0,-0.3087396226052491
951,0.0,1.0,0.0,0.0,1.0,0.0,0.09549123715787268
952,0.0,1.0,0.0,0.0,0.0,1.0,0.06729649199762289
953,0.0,0.0,1.0,0.0,1.0,0.0,-0.09585886839296442
954,1.0,0.0,0.0,0.0,0.0,1.0,0.6848318142952154
955,0.0,0.0,1.0,0.0,0.0,1.0,-0.11841696879935736
956,0.0,1.0,0.0,0.0,0.0,1.0,-0.12579895453182274
957,0.0,1.0,0.0,0.0,1.0,0.0,-0.04484844455670745
958,1.0,0.0,0.0,0.0,0.0,1.0,-0.2111060467879864
959,0.0,0.0,1.0,0.0,1.0,0.0,-0.15785375677202595
960,1.0,0.0,0.0,1.0,0.0,0.0,-0.18568660971344764
961,0.0,0.0,1.0,1.0,0.0,0.0,-0.18935368556120916
962,1.0,0.0,0.0,1.0,0.0,0.0,-0.1671354375123676
963,0.0,1.0,0.0,1.0,0.0,0.0,-0.0866219143522593
964,0.0,1.0,0.0,0.0,1.0,0.0,-0.19244582398114907
965,0.0,1.0,0.0,1.0,0.0,0.0,0.7586565233186666
966,0.0,0.0,1.0,1.0,0.0,0.0,-0.14528137455122536
967,0.0,0.0,1.0,1.0,0.0,0.0,0.00016106391827075406
968,0.0,0.0,1.0,1.0,0.0,0.0,-0.03724046548432891
969,1.0,0.0,0.0,0.0,1.0,0.0,-0.11904770322231295
970,0.0,0.0,1.0,0.0,1.0,0.0,-0.21532499861630536
971,0.0,0.0,1.0,1.0,0.0,0.0,-0.0235920555208804
972,0.0,1.0,0.0,1.0,0.0,0.0,0.002992471727241597
973,0.0,0.0,1.0,1.0,0.0,0.0,-0.20366410535970225
974,0.0,1.0,0.0,1.0,0.0,0.0,-0.18045862599925389
975,0.0,0.0,1.0,1.0,0.0,0.0,-0.19687686643851576
976,0.0,0.0,1.0,0.0,0.0,1.0,0.0445380690913415
977,0.0,0.0,1.0,0.0,1.0,0.0,-0.27153137766061275
978,0.0,0.0,1.0,0.0,0.0,1.0,1.8630631859472628
979,1.0,0.0,0.0,1.0,0.0,0.0,-0.23622594222541904
980,0.0,0.0,1.0,0.0,1.0,0.0,-0.05476080445079945
981,0.0,1.0,0.0,0.0,1.0,0.0,-0.2403492396061572
982,0.0,0.0,1.0,1.0,0.0,0.0,-0.06011409962659986
983,0.0,0.0,1.0,1.0,0.0,0.0,-0.04390168425675767
984,0.0,1.0,0.0,1.0,0.0,0.0,0.9935594134504648
985,0.0,1.0,0.0,0.0,0.0,1.0,-0.0910953637433849
986,1.0,0.0,0.0,0.0,0.0,1.0,0.33375593267991466
987,0.0,1.0,0.0,0.0,1.0,0.0,0.332566900081714
988,1.0,0.0,0.0,0.0,1.0,0.0,0.5163667974582999
989,1.0,0.0,0.0,1.0,0.0,0.0,-0.060752650552354674
990,0.0,0.0,1.0,0.0,0.0,1.0,-0.02642771853783576
991,1.0,0.0,0.0,1.0,0.0,0.0,0.002070895208367895
992,0.0,1.0,0.0,0.0,1.0,0.0,0.0304858871413769
993,1.0,0.0,0.0,1.0,0.0,0.0,-0.1353685721588761
994,0.0,0.0,1.0,1.0,0.0,0.0,0.2308857913163957
995,1.0,0.0,0.0,0.0,1.0,0.0,0.13847796688443692
996,0.0,1.0,0.0,0.0,0.0,1.0,-0.2131353224233382
997,0.0,1.0,0.0,0.0,0.0,1.0,1.776627173449119
998,1.0,0.0,0.0,0.0,0.0,1.0,0.28705000487122545
999,0.0,1.0,0.0,0.0,1.0,0.0,0.07961936518110835
1000,0.0,1.0,0.0,0.0,0.0,1.0,0.3102377671445107
1001,0.0,1.0,0.0,0.0,0.0,1.0,1.1426332583815686
1002,0.0,1.0,0.0,0.0,1.0,0.0,0.8148281848159968
1003,0.0,0.0,1.0,0.0,1.0,0.0,0.12310944591402473
1004,1.0,0.0,0.0,0.0,1.0,0.0,0.2600633465318125
1005,0.0,1.0,0.0,0.0,1.0,0.0,0.16588724921700915
1006,1.0,0.0,0.0,0.0,0.0,1.0,-0.3211821620547599
1007,1.0,0.0,0.0,0.0,0.0,1.0,-0.21788256994432784
1008,0.0,1.0,0.0,0.0,0.0,1.0,0.10219912041685286
1009,1.0,0.0,0.0,0.0,1.0,0.0,0.5729966921407004
1010,1.0,0.0,0.0,1.0,0.0,0.0,0.28877590461815816
1011,1.0,0.0,0.0,0.0,1.0,0.0,0.4312337185110311
1012,0.0,1.0,0.0,1.0,0.0,0.0,-0.16132631125729113
1013,1.0,0.0,0.0,0.0,0.0,1.0,-0.08458872246861471
1014,0.0,0.0,1.0,0.0,1.0,0.0,0.5963967252290463
1015,0.0,1.0,0.0,0.0,1.0,0.0,-0.19109584877564045
1016,0.0,1.0,0.0,0.0,1.0,0.0,-0.028496651011315155
1017,1.0,0.0,0.0,0.0,1.0,0.0,-0.08258818229433751
1018,0.0,1.0,0.0,0.0,0.0,1.0,-0.0026394969441705385
1019,0.0,1.0,0.0,1.0,0.0,0.0,-0.05513811311467098
1020,1.0,0.0,0.0,0.0,1.0,0.0,-0.18549624786258856
1021,0.0,0.0,1.0,0.0,1.0,0.0,0.13486518934000058
1022,1.0,0.0,0.0,0.0,1.0,0.0,0.1480164637787893
1023,1.0,0.0,0.0,0.0,1.0,0.0,-0.2642931239139814
1024,1.0,0.0,0.0,0.0,1.0,0.0,-0.14892099163635394
1025,1.0,0.0,0.0,0.0,0.0,1.0,0.17489136659368332
1026,0.0,0.0,1.0,0.0,0.0,1.0,0.3588527185901538
1027,1.0,0.0,0.0,1.0,0.0,0.0,0.09630045521378183
1028,0.0,1.0,0.0,1.0,0.0,0.0,-0.24808832528511196
1029,1.0,0.0,0.0,1.0,0.0,0.0,0.08269613047389758
1030,0.0,1.0,0.0,0.0,0.0,1.0,0.17586034377040893
1031,0.0,1.0,0.0,0.0,0.0,1.0,0.12701690469916227
1032,1.0,0.0,0.0,1.0,0.0,0.0,-0.14820722118052887
1033,0.0,1.0,0.0,0.0,1.0,0.0,0.004016890324049616
1034,0.0,0.0,1.0,0.0,0.0,1.0,0.13402516799954167
1035,1.0,0.0,0.0,0.0,1.0,0.0,-0.09130167523795553
1036,1.0,0.0,0.0,0.0,0.0,1.0,0.4349246288159467
1037,0.0,0.0,1.0,1.0,0.0,0.0,-0.1152289373575871
1038,1.0,0.0,0.0,1.0,0.0,0.0,-0.19739777103920386
1039,0.0,1.0,0.0,0.0,0.0,1.0,0.18354775210524202
1040,0.0,0.0,1.0,0.0,0.0,1.0,0.5049802826948271
1041,0.0,1.0,0.0,1.0,0.0,0.0,-0.1664638172027566
1042,0.0,1.0,0.0,0.0,1.0,0.0,-0.07495407012602928
1043,0.0,0.0,1.0,0.0,0.0,1.0,0.09001275305133105
1044,0.0,1.0,0.0,1.0,0.0,0.0,-0.07715187956006908
1045,0.0,1.0,0.0,0.0,1.0,0.0,0.11391079912919723
1046,0.0,1.0,0.0,1.0,0.0,0.0,-0.08917158015987903
1047,0.0,1.0,0.0,0.0,0.0,1.0,0.4104049668950014
1048,0.0,1.0,0.0,0.0,0.0,1.0,0.2765092160800675
1049,1.0,0.0,0.0,0.0,1.0,0.0,0.3267585382432543
1050,1.0,0.0,0.0,0.0,1.0,0.0,-0.08455978653920981
1051,1.0,0.0,0.0,0.0,1.0,0.0,-0.15437998697853328
1052,0.0,1.0,0.0,0.0,0.0,1.0,0.06388125309355064
1053,1.0,0.0,0.0,0.0,1.0,0.0,0.3789839946677531
1054,0.0,0.0,1.0,0.0,0.0,1.0,0.25632207615686586
1055,0.0,1.0,0.0,0.0,0.0,1.0,0.6259862848896554
1056,0.0,1.0,0.0,1.0,0.0,0.0,-0.05760929634314715
1057,0.0,1.0,0.0,0.0,1.0,0.0,0.2251924199244257
1058,1.0,0.0,0.0,0.0,1.0,0.0,0.7212569358472605
1059,1.0,0.0,0.0,0.0,0.0,1.0,-0.13346486113012124
1060,0.0,1.0,0.0,0.0,0.0,1.0,0.2984973164256444
1061,0.0,0.0,1.0,0.0,0.0,1.0,0.27019713915633825
1062,0.0,1.0,0.0,0.0,1.0,0.0,-0.09589022561927307
1063,0.0,0.0,1.0,0.0,0.0,1.0,0.4679188552159388
1064,1.0,0.0,0.0,0.0,1.0,0.0,1.5661667225568683
1065,0.0,1.0,0.0,0.0,0.0,1.0,-0.1663197908170082
1066,1.0,0.0,0.0,1.0,0.0,0.0,-0.15497428494447685
1067,0.0,1.0,0.0,0.0,1.0,0.0,0.29118984486398736
1068,0.0,1.0,0.0,0.0,1.0,0.0,0.037611743129995164
1069,0.0,0.0,1.0,1.0,0.0,0.0,0.9317036979354554
1070,0.0,1.0,0.0,0.0,0.0,1.0,-0.1298554535574974
1071,0.0,1.0,0.0,0.0,0.0,1.0,-0.04534442642044434
1072,1.0,0.0,0.0,0.0,1.0,0.0,-0.24907629523901864
1073,1.0,0.0,0.0,0.0,0.0,1.0,-0.015452655608752974
1074,0.0,1.0,0.0,0.0,1.0,0.0,0.09700873609440808
1075,0.0,0.0,1.0,0.0,0.0,1.0,-0.06265543111370142
1076,1.0,0.0,0.0,0.0,1.0,0.0,-0.14468996423804634
1077,0.0,1.0,0.0,0.0,1.0,0.0,-0.3721406792940455
1078,0.0,1.0,0.0,0.0,1.0,0.0,-0.10641168894334008
1079,0.0,1.0,0.0,0.0,1.0,0.0,-0.21276734018606933
1080,1.0,0.0,0.0,1.0,0.0,0.0,-0.3377512160096994
1081,1.0,0.0,0.0,0.0,1.0,0.0,-0.08546006454783595
1082,0.0,1.0,0.0,1.0,0.0,0.0,-0.18679256124055652
1083,1.0,0.0,0.0,0.0,0.0,1.0,-0.07270293602653978
1084,0.0,1.0,0.0,0.0,1.0,0.0,-0.1161671641703358
1085,0.0,1.0,0.0,1.0,0.0,0.0,-0.2849018892399098
1086,0.0,1.0,0.0,0.0,0.0,1.0,-0.1809668881061185
1087,1.0,0.0,0.0,1.0,0.0,0.0,-0.28417012681666964
1088,0.0,1.0,0.0,0.0,0.0,1.0,-0.005629201615132362
1089,0.0,0.0,1.0,0.0,1.0,0.0,-0.2280011516404682
1090,0.0,1.0,0.0,0.0,0.0,1.0,0.03584022808444587
1091,1.0,0.0,0.0,0.0,1.0,0.0,0.08429068241572968
1092,1.0,0.0,0.0,0.0,1.0,0.0,-0.18805650540274232
1093,1.0,0.0,0.0,0.0,1.0,0.0,0.3213689363170289
1094,0.0,0.0,1.0,0.0,1.0,0.0,0.01177194253489966
1095,0.0,1.0,0.0,0.0,1.0,0.0,0.4673455340114514
1096,1.0,0.0,0.0,0.0,0.0,1.0,0.03106912770798109
1097,0.0,1.0,0.0,1.0,0.0,0.0,-0.21997645396585772
1098,0.0,1.0,0.0,0.0,0.0,1.0,-0.29417785673131225
1099,0.0,1.0,0.0,0.0,0.0,1.0,-0.24315935059269045
1100,0.0,1.0,0.0,0.0,1.0,0.0,-0.09754998009222547
1101,0.0,1.0,0.0,1.0,0.0,0.0,0.3205877209707215
1102,1.0,0.0,0.0,0.0,1.0,0.0,-0.2947938031659586
1103,1.0,0.0,0.0,0.0,0.0,1.0,0.020861239152193845
1104,1.0,0.0,0.0,1.0,0.0,0.0,-0.1448865119270818
1105,0.0,0.0,1.0,1.0,0.0,0.0,-0.19987146708921755
1106,0.0,1.0,0.0,0.0,0.0,1.0,-0.3457401281495902
1107,0.0,1.0,0.0,1.0,0.0,0.0,-0.06649872936984291
1108,0.0,1.0,0.0,0.0,0.0,1.0,0.5600916775193119
1109,1.0,0.0,0.0,1.0,0.0,0.0,0.033215565091592625
1110,1.0,0.0,0.0,0.0,0.0,1.0,0.10156654421800293
1111,1.0,0.0,0.0,0.0,0.0,1.0,-0.05529899364759283
1112,1.0,0.0,0.0,1.0,0.0,0.0,0.027698836622818582
1113,0.0,0.0,1.0,0.0,0.0,1.0,-0.3637119499326977
1114,1.0,0.0,0.0,1.0,0.0,0.0,0.1365813076851603
1115,0.0,0.0,1.0,0.0,1.0,0.0,-0.33626535270570895
1116,1.0,0.0,0.0,1.0,0.0,0.0,-0.014145662264849925
1117,0.0,1.0,0.0,0.0,0.0,1.0,0.2299934529193137
1118,1.0,0.0,0.0,0.0,1.0,0.0,-0.110066623880563
1119,0.0,0.0,1.0,0.0,0.0,1.0,0.13991235408114133
1120,1.0,0.0,0.0,0.0,1.0,0.0,-0.03426861086425936
1121,0.0,1.0,0.0,1.0,0.0,0.0,-0.005037865215188231
1122,0.0,1.0,0.0,1.0,0.0,0.0,-0.05739122012526954
1123,0.0,1.0,0.0,0.0,1.0,0.0,-0.03971543132316591
1124,0.0,0.0,1.0,0.0,1.0,0.0,-0.044533372949578265
1125,0.0,1.0,0.0,0.0,0.0,1.0,1.0507187851808375
1126,0.0,1.0,0.0,0.0,0.0,1.0,-0.1371458589115322
1127,0.0,1.0,0.0,0.0,1.0,0.0,0.058018573540991276
1128,0.0,0.0,1.0,0.0,1.0,0.0,-0.0287955764684531
1129,0.0,1.0,0.0,1.0,0.0,0.0,-0.0915380277513641
1130,0.0,0.0,1.0,0.0,1.0,0.0,0.08744745566658096
1131,0.0,1.0,0.0,0.0,0.0,1.0,-0.29378335410870204
1132,0.0,1.0,0.0,0.0,1.0,0.0,-0.227868558070462
1133,0.0,0.0,1.0,0.0,0.0,1.0,-0.11323566830357926
1134,0.0,0.0,1.0,0.0,1.0,0.0,-0.07090078743733197
1135,0.0,1.0,0.0,0.0,1.0,0.0,0.39568433370445066
1136,0.0,0.0,1.0,1.0,0.0,0.0,-0.2099813817095738
1137,0.0,0.0,1.0,1.0,0.0,0.0,-0.1451286010349062
1138,0.0,0.0,1.0,0.0,1.0,0.0,0.029840213458027343
1139,0.0,0.0,1.0,1.0,0.0,0.0,-0.1901900377436405
1140,0.0,1.0,0.0,1.0,0.0,0.0,-0.1027574929470414
1141,0.0,0.0,1.0,1.0,0.0,0.0,-0.1827901923220927
1142,0.0,0.0,1.0,1.0,0.0,0.0,0.005544510537856651
1143,0.0,1.0,0.0,1.0,0.0,0.0,-0.2459548489093326
1144,0.0,0.0,1.0,0.0,1.0,0.0,-0.09979622059599104
1145,0.0,0.0,1.0,0.0,1.0,0.0,-0.0997345985677146
1146,0.0,0.0,1.0,1.0,0.0,0.0,-0.15255810837865202
1147,0.0,0.0,1.0,0.0,1.0,0.0,-0.2289773295109876
1148,0.0,0.0,1.0,0.0,1.0,0.0,0.012133770329369577
1149,0.0,0.0,1.0,1.0,0.0,0.0,-0.06383422646127701
1150,0.0,0.0,1.0,0.0,0.0,1.0,0.6733147736796778
1151,0.0,0.0,1.0,0.0,1.0,0.0,-0.1650287841877548
1152,0.0,0.0,1.0,0.0,1.0,0.0,0.31342715923844544
1153,0.0,0.0,1.0,0.0,1.0,0.0,0.3876557346608172
1154,0.0,0.0,1.0,0.0,1.0,0.0,-0.024764988686310718
1155,0.0,0.0,1.0,1.0,0.0,0.0,-0.04901518600280652
1156,0.0,1.0,0.0,1.0,0.0,0.0,-0.20733433100225507
1157,0.0,0.0,1.0,1.0,0.0,0.0,-0.03188504572512218
1158,0.0,0.0,1.0,0.0,0.0,1.0,-0.03616640370108037
1159,0.0,1.0,0.0,0.0,1.0,0.0,0.005095847783303631
1160,0.0,0.0,1.0,0.0,1.0,0.0,-0.2210992094581362
1161,0.0,0.0,1.0,1.0,0.0,0.0,-0.011010610360050688
1162,0.0,0.0,1.0,0.0,1.0,0.0,0.4857027398981954
1163,0.0,0.0,1.0,1.0,0.0,0.0,-0.15421451701825528
1164,0.0,0.0,1.0,0.0,1.0,0.0,-0.1816059204302829
1165,0.0,0.0,1.0,1.0,0.0,0.0,-0.15505076125246686
1166,0.0,0.0,1.0,1.0,0.0,0.0,0.15082256314281295
1167,0.0,0.0,1.0,1.0,0.0,0.0,0.2312785323168121
1168,0.0,1.0,0.0,0.0,0.0,1.0,-0.1929392844801434
1169,0.0,1.0,0.0,0.0,0.0,1.0,-0.3014407570927773
1170,1.0,0.0,0.0,0.0,1.0,0.0,-0.2114259859839095
